"a__order_id","a__orderstatus","cp__orderlineid","f__orderlines__price","f__orderlines__quantity","r__campaigns","r__customers","r__products","d__date"
"10238-5VMI48",Delivered,"10238-5VMI48-1",25.53,1.00,,10238,"240",2018-03-26
"10929-6VUB01",Delivered,"10929-6VUB01-6",25.03,4.00,,10929,"140",2017-07-23
"10086-2SZC56",Delivered,"10086-2SZC56-7",38.74,1.00,,10086,"110",2015-11-23
"10771-8TXB84",Delivered,"10771-8TXB84-3",38.34,1.00,,10771,"120",2017-10-22
"10111-1UIT68",Delivered,"10111-1UIT68-2",20.61,1.00,,10111,"160",2018-11-09
"10237-9TKC24",Delivered,"10237-9TKC24-2",36.26,1.00,,10237,"120",2017-02-21
"10139-6LMO44",Delivered,"10139-6LMO44-1",19.45,1.00,"10063",10139,"160",2018-05-26
"10405-8GKZ67",Delivered,"10405-8GKZ67-1",16.97,1.00,,10405,"160",2015-12-23
"10786-4BCZ27",Delivered,"10786-4BCZ27-5",33.82,1.00,"10077",10786,"240",2019-02-24
"10931-5BWW25",Delivered,"10931-5BWW25-2",35.56,1.00,,10931,"130",2017-04-12
"10209-6DZS02",Delivered,"10209-6DZS02-3",21.71,1.00,,10209,"150",2018-04-03
"10278-1CEO60",Delivered,"10278-1CEO60-1",29.17,1.00,,10278,"240",2018-04-08
"10882-7BEA05",Delivered,"10882-7BEA05-1",102.00,1.00,"10051",10882,"330",2017-10-02
"10994-5ZHU39",Delivered,"10994-5ZHU39-5",110.71,1.00,,10994,"330",2018-08-04
"10745-6THM00",Delivered,"10745-6THM00-2",120.06,1.00,"10030",10745,"330",2016-08-12
"10335-1DJA01",Delivered,"10335-1DJA01-2",22.79,1.00,"10074",10335,"150",2019-01-08
"10971-0BSD82",Delivered,"10971-0BSD82-3",18.52,3.00,,10971,"160",2016-09-25
"10622-6NSV78",Delivered,"10622-6NSV78-1",29.95,1.00,"10002",10622,"140",2015-01-19
"10523-0SXN57",Delivered,"10523-0SXN57-1",29.11,1.00,,10523,"310",2016-06-23
"10837-9FFK35",Delivered,"10837-9FFK35-4",10.86,1.00,,10837,"340",2015-02-25
"10639-6TPA11",Delivered,"10639-6TPA11-1",30.68,1.00,,10639,"240",2017-01-16
"10176-7QGM12",Delivered,"10176-7QGM12-2",22.62,3.00,,10176,"150",2016-09-22
"10496-4ATD29",Delivered,"10496-4ATD29-1",38.30,1.00,,10496,"130",2015-03-23
"10510-6QQE54",Delivered,"10510-6QQE54-3",29.91,1.00,"10072",10510,"140",2018-11-20
"10454-6TMR43",Delivered,"10454-6TMR43-2",35.01,1.00,,10454,"130",2018-08-24
"10082-0SWP68",Delivered,"10082-0SWP68-1",40.82,4.00,"10003",10082,"120",2015-02-15
"10138-3VZA57",Delivered,"10138-3VZA57-1",24.19,1.00,,10138,"150",2017-11-14
"10804-8BDK37",Delivered,"10804-8BDK37-1",31.83,1.00,,10804,"240",2017-04-12
"10391-4UIS76",Delivered,"10391-4UIS76-2",23.67,1.00,,10391,"140",2015-03-17
"10931-7AJY44",Delivered,"10931-7AJY44-1",40.84,1.00,,10931,"130",2018-11-14
"10485-8MYJ66",Delivered,"10485-8MYJ66-1",46.56,2.00,,10485,"110",2016-08-01
"10786-3PXT77",Delivered,"10786-3PXT77-2",28.98,1.00,,10786,"140",2015-06-13
"10874-1FJY70",Delivered,"10874-1FJY70-3",226.45,1.00,"10071",10874,"410",2018-11-07
"10627-3KNV19",Delivered,"10627-3KNV19-1",17.11,1.00,,10627,"160",2018-08-12
"10624-7ZHC80",Delivered,"10624-7ZHC80-4",25.73,1.00,,10624,"240",2015-02-21
"10510-0OOC23",Delivered,"10510-0OOC23-2",57.56,1.00,,10510,"110",2019-03-01
"10465-6NYM27",Delivered,"10465-6NYM27-1",73.46,1.00,,10465,"320",2015-11-24
"10252-9WTS69",Delivered,"10252-9WTS69-1",19.26,1.00,,10252,"160",2017-12-25
"10983-6PYD88",Delivered,"10983-6PYD88-1",10.40,1.00,,10983,"340",2015-02-26
"10096-0WNF77",Delivered,"10096-0WNF77-1",34.93,1.00,,10096,"120",2016-12-28
"10082-7XWO26",Delivered,"10082-7XWO26-3",35.95,2.00,,10082,"130",2015-09-10
"10343-7OVG77",Delivered,"10343-7OVG77-2",1953.49,1.00,,10343,"440",2017-11-10
"10415-2DTK74",Delivered,"10415-2DTK74-2",11.64,1.00,,10415,"340",2016-09-22
"10398-4ENF47",Delivered,"10398-4ENF47-1",14.92,1.00,,10398,"340",2016-04-27
"10018-7NEG71",Delivered,"10018-7NEG71-1",63.21,3.00,"10070",10018,"220",2018-10-17
"10445-9CLR71",Delivered,"10445-9CLR71-1",33.26,1.00,,10445,"130",2015-07-17
"10004-9JEJ88",Delivered,"10004-9JEJ88-1",12.94,1.00,,10004,"340",2015-03-26
"10550-5HFK55",Delivered,"10550-5HFK55-2",583.44,1.00,"10070",10550,"420",2018-10-07
"10170-9MNP07",Delivered,"10170-9MNP07-3",18.48,1.00,,10170,"150",2017-03-23
"10590-9NFL88",Delivered,"10590-9NFL88-1",46.56,1.00,"10075",10590,"130",2019-01-26
"10927-3TBL27",Delivered,"10927-3TBL27-2",90.59,3.00,,10927,"330",2016-12-06
"10774-9CUC61",Delivered,"10774-9CUC61-1",16.96,1.00,,10774,"150",2015-02-23
"10019-1ZLE04",Delivered,"10019-1ZLE04-1",30.08,1.00,,10019,"240",2018-01-16
"10468-0BUY73",Delivered,"10468-0BUY73-1",21.55,1.00,,10468,"150",2015-05-23
"10267-8KZA63",Delivered,"10267-8KZA63-1",12.22,1.00,,10267,"340",2017-12-17
"10850-2KUZ61",Delivered,"10850-2KUZ61-2",22.82,1.00,,10850,"140",2016-02-17
"10839-7HZS61",Delivered,"10839-7HZS61-1",100.05,1.00,,10839,"230",2016-12-13
"10749-3QSC38",Delivered,"10749-3QSC38-1",23.04,1.00,,10749,"150",2016-05-26
"10037-5KYR20",Delivered,"10037-5KYR20-4",92.92,1.00,"10002",10037,"230",2015-01-16
"10404-1UFY11",Delivered,"10404-1UFY11-2",23.75,1.00,,10404,"150",2017-12-27
"10553-5XME82",Delivered,"10553-5XME82-1",12.98,1.00,,10553,"340",2016-02-26
"10507-3HGS43",Delivered,"10507-3HGS43-1",16.63,1.00,,10507,"160",2015-04-15
"10167-3GKE66",Delivered,"10167-3GKE66-1",28.39,4.00,,10167,"240",2016-05-13
"10272-8JYM31",Delivered,"10272-8JYM31-1",52.67,2.00,,10272,"220",2017-09-23
"10638-6GXH00",Delivered,"10638-6GXH00-2",115.52,1.00,,10638,"330",2018-10-06
"10807-6WGW77",Delivered,"10807-6WGW77-2",98.23,1.00,"10030",10807,"330",2016-08-09
"10409-5ZNU04",Delivered,"10409-5ZNU04-2",24.72,1.00,,10409,"150",2016-11-13
"10434-9NDS17",Delivered,"10434-9NDS17-1",24.73,2.00,,10434,"150",2019-01-25
"10927-3ZUI26",Delivered,"10927-3ZUI26-2",35.15,1.00,,10927,"120",2015-06-08
"10155-9NJE39",Delivered,"10155-9NJE39-4",11.90,1.00,"10061",10155,"340",2018-04-27
"10738-3SNB64",Delivered,"10738-3SNB64-1",82.69,1.00,,10738,"230",2015-05-28
"10239-0LFW32",Delivered,"10239-0LFW32-6",23.09,1.00,,10239,"150",2018-11-17
"10183-9MSY72",Delivered,"10183-9MSY72-1",26.25,1.00,,10183,"240",2015-02-15
"10858-5SNZ35",Delivered,"10858-5SNZ35-2",83.87,1.00,"10065",10858,"230",2018-07-06
"10662-3UUL77",Delivered,"10662-3UUL77-1",21.37,1.00,"10027",10662,"150",2016-04-12
"10690-6YYP46",Delivered,"10690-6YYP46-1",22.86,2.00,,10690,"150",2018-02-18
"10415-3BDR94",Delivered,"10415-3BDR94-1",25.76,1.00,,10415,"240",2017-08-15
"10599-0HPD78",Delivered,"10599-0HPD78-1",69.28,1.00,"10073",10599,"220",2018-12-23
"10194-9FZJ08",Delivered,"10194-9FZJ08-2",29.48,1.00,"10068",10194,"240",2018-09-04
"10593-6UPT60",Delivered,"10593-6UPT60-4",30.19,1.00,,10593,"240",2015-12-26
"10864-2FGR82",Delivered,"10864-2FGR82-3",31.91,2.00,"10066",10864,"240",2018-08-03
"10241-0NMX51",Delivered,"10241-0NMX51-4",27.96,1.00,,10241,"140",2018-12-19
"10388-1NXP26",Delivered,"10388-1NXP26-2",46.41,4.00,,10388,"120",2019-03-08
"10008-5ANQ30",Delivered,"10008-5ANQ30-4",27.20,1.00,,10008,"240",2017-09-23
"10505-0PGE12",Delivered,"10505-0PGE12-2",28.40,1.00,,10505,"140",2016-09-19
"10404-1UFY11",Delivered,"10404-1UFY11-3",24.89,1.00,,10404,"240",2017-12-27
"10039-0SJJ33",Delivered,"10039-0SJJ33-5",35.89,1.00,,10039,"240",2017-02-10
"10883-2PWT51",Delivered,"10883-2PWT51-3",27.30,1.00,,10883,"240",2015-11-14
"10013-2VXD09",Delivered,"10013-2VXD09-1",37.34,1.00,,10013,"130",2018-08-21
"10273-1HDH12",Delivered,"10273-1HDH12-3",22.92,1.00,,10273,"140",2018-09-09
"10877-2RCP59",Delivered,"10877-2RCP59-3",110.24,1.00,,10877,"330",2016-11-11
"10561-2FNJ02",Delivered,"10561-2FNJ02-3",30.04,1.00,,10561,"240",2016-01-13
"10876-4UAZ38",Delivered,"10876-4UAZ38-6",84.26,1.00,,10876,"230",2015-11-16
"10109-4ZFK44",Delivered,"10109-4ZFK44-2",47.51,1.00,,10109,"120",2017-05-25
"10588-7YNR02",Delivered,"10588-7YNR02-4",12.70,1.00,,10588,"340",2018-02-25
"10903-8IBA39",Delivered,"10903-8IBA39-3",15.24,1.00,,10903,"340",2018-08-11
"10210-3HCR11",Delivered,"10210-3HCR11-1",20.37,1.00,,10210,"160",2017-01-24
"10935-0EFL17",Delivered,"10935-0EFL17-1",63.21,1.00,"10058",10935,"220",2018-02-27
"10940-5OMJ59",Delivered,"10940-5OMJ59-2",13.75,1.00,"10043",10940,"340",2017-05-03
"10891-7PHU10",Delivered,"10891-7PHU10-1",28.40,3.00,,10891,"140",2016-04-08
"10643-0PUW10",Delivered,"10643-0PUW10-1",20.74,1.00,"10050",10643,"160",2017-09-17
"10955-9KUW85",Delivered,"10955-9KUW85-1",20.53,1.00,,10955,"150",2016-06-13
"10128-4HWL82",Delivered,"10128-4HWL82-2",24.02,1.00,,10128,"150",2018-09-24
"10457-5FFN80",Delivered,"10457-5FFN80-3",26.05,1.00,"10054",10457,"240",2017-12-06
"10321-0OOA79",Delivered,"10321-0OOA79-3",54.08,1.00,,10321,"220",2015-06-05
"10028-0ZAN00",Delivered,"10028-0ZAN00-2",27.29,1.00,"10030",10028,"240",2016-08-12
"10197-8FGO18",Delivered,"10197-8FGO18-2",24.63,1.00,,10197,"150",2017-12-18
"10552-0PJG62",Delivered,"10552-0PJG62-1",76.90,1.00,,10552,"230",2016-10-13
"10528-9YHD64",Delivered,"10528-9YHD64-3",20.32,1.00,"10022",10528,"150",2016-03-07
"10707-4PUG09",Delivered,"10707-4PUG09-1",39.87,1.00,,10707,"130",2016-06-09
"10751-7VIZ11",Delivered,"10751-7VIZ11-2",39.62,1.00,,10751,"130",2019-02-27
"10116-9PXC40",Delivered,"10116-9PXC40-1",72.58,1.00,,10116,"320",2017-04-25
"10127-2SUT38",Delivered,"10127-2SUT38-3",672.35,1.00,,10127,"420",2017-10-18
"10722-7PPV43",Delivered,"10722-7PPV43-3",19.55,1.00,"10002",10722,"150",2015-01-17
"10871-5OBQ05",Delivered,"10871-5OBQ05-1",32.41,1.00,,10871,"240",2017-03-09
"10457-5FFN80",Delivered,"10457-5FFN80-5",47.46,1.00,"10054",10457,"220",2017-12-06
"10679-4ZXH64",Delivered,"10679-4ZXH64-1",67.91,1.00,"10006",10679,"320",2015-04-18
"10624-7ZHC80",Delivered,"10624-7ZHC80-3",82.47,1.00,,10624,"320",2015-02-21
"10817-2XHB04",Delivered,"10817-2XHB04-1",14.99,1.00,,10817,"160",2016-01-10
"10205-5CZO91",Delivered,"10205-5CZO91-2",33.71,2.00,,10205,"130",2017-10-03
"10626-2DFY64",Delivered,"10626-2DFY64-1",25.40,1.00,,10626,"150",2018-11-09
"10417-5GHM62",Delivered,"10417-5GHM62-2",18.28,1.00,,10417,"160",2018-07-14
"10518-5EVP65",Delivered,"10518-5EVP65-2",25.20,1.00,,10518,"240",2015-01-05
"10651-2DOK91",Delivered,"10651-2DOK91-5",20.74,1.00,,10651,"160",2017-12-10
"10938-4FVC06",Delivered,"10938-4FVC06-2",30.01,1.00,,10938,"130",2017-03-09
"10941-2DTW04",Delivered,"10941-2DTW04-6",28.87,1.00,"10072",10941,"240",2018-11-24
"10960-6BOQ60",Delivered,"10960-6BOQ60-1",20.79,1.00,,10960,"150",2018-10-05
"10740-6ZAJ00",Delivered,"10740-6ZAJ00-1",97.71,1.00,,10740,"330",2015-06-22
"10446-0VQR33",Delivered,"10446-0VQR33-3",21.81,1.00,,10446,"140",2016-11-21
"10192-7XXQ98",Delivered,"10192-7XXQ98-4",29.35,1.00,,10192,"140",2018-04-28
"10627-5QCZ29",Delivered,"10627-5QCZ29-2",76.90,1.00,,10627,"230",2016-06-01
"10485-7LEQ69",Delivered,"10485-7LEQ69-4",30.59,1.00,,10485,"240",2016-05-10
"10478-9IIJ83",Delivered,"10478-9IIJ83-1",276.90,1.00,,10478,"410",2017-02-03
"10562-0XEW88",Delivered,"10562-0XEW88-1",28.52,1.00,,10562,"140",2018-07-15
"10478-4DLL76",Delivered,"10478-4DLL76-3",39.29,1.00,,10478,"130",2018-09-22
"10193-3CBN81",Delivered,"10193-3CBN81-3",40.22,1.00,"10030",10193,"130",2016-08-10
"10903-8IBA39",Delivered,"10903-8IBA39-2",29.91,1.00,,10903,"140",2018-08-11
"10745-6THM00",Delivered,"10745-6THM00-1",104.74,2.00,"10030",10745,"210",2016-08-12
"10674-7WPT50",Delivered,"10674-7WPT50-1",100.71,1.00,,10674,"230",2017-08-17
"10334-1RJC20",Delivered,"10334-1RJC20-1",16.58,1.00,,10334,"160",2016-06-25
"10715-2KNO52",Delivered,"10715-2KNO52-2",86.00,3.00,,10715,"230",2016-08-22
"10211-1SKW31",Delivered,"10211-1SKW31-1",40.11,2.00,,10211,"310",2017-10-14
"10391-9QCV70",Delivered,"10391-9QCV70-1",45.09,1.00,,10391,"110",2017-02-12
"10212-3GOB92",Delivered,"10212-3GOB92-1",25.17,1.00,,10212,"150",2018-10-22
"10321-7EMX11",Delivered,"10321-7EMX11-2",34.27,1.00,,10321,"130",2015-09-03
"10398-4ENF47",Delivered,"10398-4ENF47-3",16.23,1.00,,10398,"160",2016-04-27
"10661-9ADA32",Delivered,"10661-9ADA32-1",25.07,1.00,,10661,"150",2017-10-06
"10716-2PAX95",Delivered,"10716-2PAX95-1",90.13,3.00,"10036",10716,"230",2016-12-05
"10429-7DRP32",Delivered,"10429-7DRP32-1",31.83,1.00,"10038",10429,"240",2017-01-20
"10249-6JJY76",Delivered,"10249-6JJY76-1",14.82,1.00,,10249,"160",2017-12-09
"10891-2ZOY94",Delivered,"10891-2ZOY94-3",18.24,1.00,,10891,"150",2018-03-01
"10082-3VGX50",Delivered,"10082-3VGX50-1",126.35,1.00,,10082,"330",2018-10-22
"10756-1UOV68",Delivered,"10756-1UOV68-2",16.76,1.00,,10756,"160",2016-12-02
"10378-0WPN36",Delivered,"10378-0WPN36-2",71.66,1.00,,10378,"230",2015-09-18
"10215-6FTY30",Delivered,"10215-6FTY30-2",40.22,1.00,"10033",10215,"130",2016-10-09
"10117-3SFS19",Delivered,"10117-3SFS19-2",118.04,1.00,,10117,"330",2017-06-16
"10253-1XDE35",Delivered,"10253-1XDE35-2",35.63,1.00,,10253,"130",2016-07-17
"10209-4KVY89",Delivered,"10209-4KVY89-7",18.14,1.00,"10009",10209,"160",2015-06-20
"10104-0LKL00",Delivered,"10104-0LKL00-1",75.25,3.00,,10104,"230",2016-05-13
"10233-1NMY26",Delivered,"10233-1NMY26-2",40.48,1.00,,10233,"120",2016-09-02
"10480-1XVD97",Delivered,"10480-1XVD97-1",20.55,1.00,,10480,"150",2018-04-04
"10738-0QST94",Delivered,"10738-0QST94-3",12.57,1.00,,10738,"340",2018-10-04
"10815-0YOY26",Delivered,"10815-0YOY26-4",24.09,1.00,,10815,"140",2016-03-07
"10059-2OYV88",Delivered,"10059-2OYV88-1",24.02,1.00,,10059,"150",2018-07-13
"10428-8KQD27",Delivered,"10428-8KQD27-2",21.30,1.00,,10428,"160",2017-07-25
"10292-3VHO26",Delivered,"10292-3VHO26-1",740.88,1.00,,10292,"430",2015-05-19
"10827-6IQV49",Delivered,"10827-6IQV49-2",97.54,1.00,,10827,"230",2018-01-05
"10588-7YNR02",Delivered,"10588-7YNR02-3",72.93,1.00,,10588,"220",2018-02-25
"10535-2AVG56",Delivered,"10535-2AVG56-1",42.12,1.00,,10535,"310",2018-12-21
"10193-9PCK97",Delivered,"10193-9PCK97-4",11.88,1.00,,10193,"340",2016-03-05
"10584-2NJD49",Delivered,"10584-2NJD49-1",18.64,1.00,,10584,"150",2016-12-11
"10822-3ZFI45",Delivered,"10822-3ZFI45-1",19.82,1.00,"10011",10822,"160",2015-07-20
"10375-9PKE41",Delivered,"10375-9PKE41-1",78.55,1.00,,10375,"230",2016-12-11
"10552-0TJB16",Delivered,"10552-0TJB16-2",22.63,1.00,"10065",10552,"150",2018-07-11
"10533-7VCR75",Delivered,"10533-7VCR75-2",20.37,1.00,,10533,"160",2017-08-08
"10427-2JXQ24",Delivered,"10427-2JXQ24-1",73.80,1.00,,10427,"230",2017-03-04
"10092-4LQK77",Delivered,"10092-4LQK77-1",1878.05,1.00,"10076",10092,"440",2019-02-13
"10715-9PVJ33",Delivered,"10715-9PVJ33-1",17.23,1.00,,10715,"160",2017-02-25
"10114-3HJP37",Delivered,"10114-3HJP37-1",30.58,1.00,,10114,"130",2015-02-01
"10654-2FCW66",Delivered,"10654-2FCW66-1",16.63,1.00,"10011",10654,"160",2015-07-20
"10332-7XCP80",Delivered,"10332-7XCP80-3",46.51,1.00,,10332,"110",2017-08-02
"10561-8HUF87",Delivered,"10561-8HUF87-1",38.30,1.00,"10013",10561,"130",2015-09-08
"10648-7PDV15",Delivered,"10648-7PDV15-3",231.84,1.00,,10648,"410",2015-03-18
"10563-7QQT05",Delivered,"10563-7QQT05-1",87.44,1.00,"10060",10563,"320",2018-04-01
"10437-7RTC78",Delivered,"10437-7RTC78-1",20.00,3.00,,10437,"160",2017-11-11
"10222-1ERC67",Delivered,"10222-1ERC67-2",28.94,2.00,,10222,"240",2017-10-13
"10750-4LBS98",Delivered,"10750-4LBS98-1",79.31,1.00,,10750,"230",2018-12-14
"10192-1EBR27",Delivered,"10192-1EBR27-2",25.29,1.00,"10050",10192,"140",2017-09-14
"10399-3UGW37",Delivered,"10399-3UGW37-2",17.11,1.00,,10399,"160",2018-05-02
"10472-3WFV31",Delivered,"10472-3WFV31-1",33.43,3.00,,10472,"240",2018-10-27
"10283-5WWU23",Delivered,"10283-5WWU23-1",47.36,1.00,,10283,"110",2015-09-17
"10715-8ALP07",Delivered,"10715-8ALP07-3",19.06,1.00,,10715,"150",2016-06-10
"10594-3QCJ88",Delivered,"10594-3QCJ88-1",13.76,1.00,,10594,"160",2016-05-26
"10343-1TWN06",Delivered,"10343-1TWN06-1",38.76,1.00,,10343,"120",2017-02-15
"10269-9BBZ91",Delivered,"10269-9BBZ91-3",50.93,1.00,,10269,"220",2015-07-12
"10975-4LNR50",Delivered,"10975-4LNR50-1",20.56,1.00,,10975,"160",2017-05-07
"10260-8UMR45",Delivered,"10260-8UMR45-1",19.23,1.00,"10036",10260,"160",2016-12-04
"10287-7CJP52",Delivered,"10287-7CJP52-2",25.87,1.00,,10287,"130",2015-06-22
"10607-8FOE34",Delivered,"10607-8FOE34-1",103.69,1.00,,10607,"330",2016-03-20
"10573-9QYQ25",Delivered,"10573-9QYQ25-1",78.14,1.00,,10573,"230",2017-12-12
"10339-9TDJ49",Delivered,"10339-9TDJ49-1",41.72,1.00,,10339,"310",2018-10-23
"10639-6TPA11",Delivered,"10639-6TPA11-5",19.08,1.00,,10639,"160",2017-01-16
"10344-3MAE51",Delivered,"10344-3MAE51-5",32.82,1.00,,10344,"240",2018-06-06
"10626-9BZL85",Delivered,"10626-9BZL85-1",26.74,1.00,,10626,"240",2016-02-02
"10887-4HFI58",Delivered,"10887-4HFI58-3",31.30,1.00,,10887,"240",2018-12-10
"10396-6ZCF46",Delivered,"10396-6ZCF46-5",41.98,1.00,,10396,"130",2016-12-12
"10895-2PZK69",Delivered,"10895-2PZK69-2",83.68,1.00,,10895,"320",2016-06-20
"10328-6VHF15",Delivered,"10328-6VHF15-1",19.82,1.00,,10328,"160",2017-03-10
"10886-1ZGB40",Delivered,"10886-1ZGB40-2",18.99,1.00,"10076",10886,"160",2019-02-06
"10915-0UEV63",Delivered,"10915-0UEV63-2",47.70,1.00,"10073",10915,"120",2018-12-15
"10857-8FJY96",Delivered,"10857-8FJY96-1",22.14,1.00,,10857,"150",2015-12-24
"10172-0YOT12",Delivered,"10172-0YOT12-1",15.79,1.00,,10172,"160",2015-03-12
"10490-4XTQ29",Delivered,"10490-4XTQ29-2",15.88,1.00,,10490,"160",2016-04-20
"10723-1FSS40",Delivered,"10723-1FSS40-1",13.91,1.00,,10723,"340",2018-01-22
"10507-9VAN16",Delivered,"10507-9VAN16-1",36.67,1.00,"10055",10507,"130",2017-12-17
"10049-9EGZ37",Delivered,"10049-9EGZ37-1",46.56,1.00,"10027",10049,"110",2016-03-28
"10778-2CTK95",Delivered,"10778-2CTK95-9",25.36,1.00,,10778,"140",2016-05-21
"10436-1FFA71",Delivered,"10436-1FFA71-1",18.70,1.00,,10436,"160",2016-07-06
"10686-6UAS22",Delivered,"10686-6UAS22-1",76.07,1.00,,10686,"230",2016-10-15
"10469-9DNR18",Delivered,"10469-9DNR18-2",27.69,1.00,"10049",10469,"140",2017-08-25
"10554-5QKT90",Delivered,"10554-5QKT90-1",16.46,1.00,,10554,"160",2015-10-05
"10639-6HKO50",Delivered,"10639-6HKO50-2",16.43,1.00,"10075",10639,"340",2019-02-02
"10690-5WII00",Delivered,"10690-5WII00-1",29.81,1.00,"10045",10690,"240",2017-06-11
"10136-2BCQ95",Delivered,"10136-2BCQ95-2",134.78,1.00,,10136,"330",2018-03-20
"10478-4DLL76",Delivered,"10478-4DLL76-4",32.71,1.00,,10478,"140",2018-09-22
"10762-6KJF44",Delivered,"10762-6KJF44-2",21.59,1.00,,10762,"160",2018-01-18
"10778-2CTK95",Delivered,"10778-2CTK95-2",23.58,1.00,,10778,"140",2016-05-21
"10973-8GDL76",Delivered,"10973-8GDL76-1",62.21,1.00,,10973,"230",2015-08-27
"10708-9XXM89",Delivered,"10708-9XXM89-1",14.46,1.00,,10708,"160",2016-08-27
"10672-2JRF89",Delivered,"10672-2JRF89-1",40.43,1.00,,10672,"310",2019-02-12
"10591-4MUZ51",Delivered,"10591-4MUZ51-2",51.00,1.00,,10591,"120",2019-02-25
"10269-9BBZ91",Delivered,"10269-9BBZ91-1",21.35,1.00,,10269,"150",2015-07-12
"10244-5RRM38",Delivered,"10244-5RRM38-1",72.75,4.00,"10075",10244,"220",2019-01-26
"10336-3XLL75",Delivered,"10336-3XLL75-2",39.27,1.00,"10043",10336,"130",2017-04-27
"10003-0UUB95",Delivered,"10003-0UUB95-1",78.62,1.00,,10003,"320",2018-01-21
"10251-4DBI01",Delivered,"10251-4DBI01-1",37.31,1.00,,10251,"120",2016-06-14
"10603-6UTA64",Delivered,"10603-6UTA64-5",23.15,1.00,,10603,"240",2016-06-13
"10291-5OKF68",Delivered,"10291-5OKF68-2",13.40,1.00,"10019",10291,"340",2015-12-28
"10095-3VAU81",Delivered,"10095-3VAU81-1",21.58,1.00,,10095,"150",2016-02-01
"10446-0VQR33",Delivered,"10446-0VQR33-1",29.47,1.00,,10446,"310",2016-11-21
"10030-5OZG78",Delivered,"10030-5OZG78-2",116.90,1.00,"10055",10030,"330",2017-12-16
"10878-1SEM29",Delivered,"10878-1SEM29-1",93.77,1.00,,10878,"230",2017-06-18
"10671-1DKT50",Delivered,"10671-1DKT50-2",17.41,1.00,,10671,"160",2017-07-13
"10120-6MJI29",Delivered,"10120-6MJI29-2",21.71,1.00,"10065",10120,"150",2018-07-04
"10900-4JFD76",Delivered,"10900-4JFD76-1",26.09,1.00,,10900,"140",2017-07-04
"10347-0VPC54",Delivered,"10347-0VPC54-1",32.26,1.00,,10347,"130",2015-06-03
"10035-1NKS37",Delivered,"10035-1NKS37-1",67.73,1.00,,10035,"230",2015-02-04
"10613-4GTH83",Delivered,"10613-4GTH83-1",29.78,1.00,,10613,"240",2018-10-02
"10749-7VFQ21",Delivered,"10749-7VFQ21-3",33.46,1.00,"10075",10749,"140",2019-01-26
"10154-7XVQ10",Delivered,"10154-7XVQ10-1",28.61,1.00,,10154,"240",2015-08-01
"10687-4SRU67",Delivered,"10687-4SRU67-1",23.14,1.00,,10687,"160",2018-06-03
"10446-4QYX93",Delivered,"10446-4QYX93-1",35.99,1.00,,10446,"130",2016-01-20
"10377-3ZAB19",Delivered,"10377-3ZAB19-2",25.64,1.00,"10063",10377,"150",2018-05-23
"10125-1OST18",Delivered,"10125-1OST18-2",858.49,4.00,,10125,"430",2017-08-14
"10057-2NOA85",Delivered,"10057-2NOA85-1",53.63,1.00,"10042",10057,"110",2017-04-10
"10062-5LHE59",Delivered,"10062-5LHE59-3",18.89,1.00,,10062,"160",2017-10-24
"10094-6MIU69",Delivered,"10094-6MIU69-2",26.56,1.00,,10094,"150",2018-11-27
"10165-7SAR30",Delivered,"10165-7SAR30-1",125.20,1.00,,10165,"210",2018-03-28
"10359-8WZZ27",Delivered,"10359-8WZZ27-1",17.14,1.00,,10359,"160",2015-08-06
"10703-2NEM94",Delivered,"10703-2NEM94-1",32.97,1.00,,10703,"130",2017-11-10
"10990-4EQY28",Delivered,"10990-4EQY28-2",17.64,1.00,,10990,"160",2016-06-25
"10187-3XBU83",Delivered,"10187-3XBU83-1",30.04,2.00,,10187,"240",2016-04-23
"10588-7YNR02",Delivered,"10588-7YNR02-1",22.37,1.00,,10588,"140",2018-02-25
"10412-7NFB80",Delivered,"10412-7NFB80-1",19.40,3.00,"10021",10412,"160",2016-02-08
"10325-9JGK95",Delivered,"10325-9JGK95-2",23.25,1.00,,10325,"150",2016-02-12
"10442-7UTA84",Delivered,"10442-7UTA84-1",17.89,1.00,"10057",10442,"160",2018-02-04
"10474-2PLZ21",Delivered,"10474-2PLZ21-1",33.43,1.00,,10474,"240",2018-12-12
"10353-1UQG93",Delivered,"10353-1UQG93-1",26.88,1.00,,10353,"140",2016-07-22
"10397-4GCV24",Delivered,"10397-4GCV24-3",17.29,1.00,"10027",10397,"160",2016-04-11
"10392-2KUF61",Delivered,"10392-2KUF61-5",34.45,1.00,,10392,"130",2017-07-12
"10105-0TEE35",Delivered,"10105-0TEE35-1",26.84,1.00,"10067",10105,"140",2018-08-25
"10117-3ZUV87",Delivered,"10117-3ZUV87-3",22.87,1.00,,10117,"150",2017-07-28
"10485-1OSS61",Delivered,"10485-1OSS61-3",21.99,1.00,,10485,"150",2016-08-22
"10265-0OWX66",Delivered,"10265-0OWX66-2",76.21,1.00,"10073",10265,"320",2018-12-20
"10687-6MOA60",Delivered,"10687-6MOA60-1",33.52,1.00,"10027",10687,"130",2016-04-02
"10148-6YFO72",Delivered,"10148-6YFO72-3",23.09,1.00,"10062",10148,"150",2018-05-16
"10897-1XII30",Delivered,"10897-1XII30-1",77.01,1.00,"10061",10897,"320",2018-04-17
"10252-5UXM96",Delivered,"10252-5UXM96-1",90.44,1.00,"10012",10252,"330",2015-08-24
