order_date,order_id,customer_id,category,price,quantity
2015/05/10,HTS-slos98-0001,slos98,Slacks,20.0,1
2016/03/08,HTS-ipdfbi-0001,ipdfbi,Pullover,24.0,1
2014/10/24,HTS-950749-0001,950749,Skirt,18.0,1
2016/07/03,HTS-9hr6gv-0002,9hr6gv,Shorts,19.0,4
2015/04/12,HTS-780059-0002,780059,Pullover,24.0,3
2014/10/01,HTS-287715-0001,287715,Skirt,18.0,2
2016/12/12,HTS-072248-0005,072248,Slacks,20.0,2
2014/05/15,HTS-644789-0002,644789,Polo Shirt,23.0,1
2016/06/18,HTS-ogb076-0003,ogb076,T-Shirt,17.5,4
2016/09/14,HTS-999768-0006,999768,T-Shirt,17.5,2
2015/06/15,HTS-384895-0002,384895,Slacks,20.0,2
2016/12/01,HTS-411750-0003,411750,Shorts,19.0,4
2016/01/08,HTS-476428-0001,476428,Polo Shirt,23.0,1
2014/05/19,HTS-608163-0002,608163,Slacks,20.0,2
2014/05/26,HTS-374071-0001,374071,Shorts,19.0,2
2015/08/25,HTS-jlex71-0001,jlex71,Shorts,19.0,1
2015/08/27,HTS-2we6c5-0001,2we6c5,Slacks,20.0,1
2015/11/16,HTS-wpsjsc-0001,wpsjsc,Skirt,18.0,1
2015/03/08,HTS-858797-0002,858797,T-Shirt,17.5,2
2016/04/05,HTS-2fehzk-0002,2fehzk,T-Shirt,17.5,1
2016/06/24,HTS-703291-0006,703291,T-Shirt,17.5,1
2016/08/16,HTS-7la7jx-0002,7la7jx,Shorts,19.0,1
2014/08/26,HTS-630729-0001,630729,Slacks,20.0,6
2016/04/27,HTS-179949-0004,179949,T-Shirt,17.5,4
2015/08/13,HTS-239847-0002,239847,Shorts,19.0,4
2016/04/29,HTS-509015-0003,509015,Polo Shirt,23.0,1
2016/05/07,HTS-769178-0006,769178,Slacks,20.0,4
2017/01/02,HTS-904850-0005,904850,Polo Shirt,23.0,4
2015/11/08,HTS-351542-0003,351542,Slacks,20.0,4
2015/10/31,HTS-647224-0005,647224,Polo Shirt,23.0,5
2016/03/30,HTS-oyz6js-0001,oyz6js,Shorts,19.0,21
2015/08/03,HTS-944974-0004,944974,Shorts,19.0,1
2016/06/22,HTS-r99bbv-0001,r99bbv,Slacks,20.0,2
2013/08/02,HTS-391576-0001,391576,Slacks,20.0,2
2017/03/08,HTS-516384-0001,516384,Shorts,19.0,1
2016/09/14,HTS-353613-0003,353613,T-Shirt,17.5,1
2014/11/08,HTS-096485-0004,096485,Shorts,19.0,1
2015/05/10,HTS-989613-0003,989613,Slacks,20.0,3
2016/09/11,HTS-shr96p-0003,shr96p,T-Shirt,17.5,4
2016/05/29,HTS-119549-0005,119549,Pullover,24.0,6
2016/05/03,HTS-zcnw13-0001,zcnw13,T-Shirt,17.5,1
2016/01/17,HTS-567272-0002,567272,Shorts,19.0,2
2015/06/23,HTS-230991-0003,230991,Slacks,20.0,1
2016/04/15,HTS-620902-0003,620902,Polo Shirt,23.0,15
2015/09/27,HTS-g3zgm3-0001,g3zgm3,Slacks,20.0,3
2016/03/18,HTS-737699-0004,737699,T-Shirt,17.5,1
2016/02/29,HTS-538427-0004,538427,Slacks,20.0,1
2015/01/12,HTS-675221-0003,675221,Slacks,20.0,3
2015/07/24,HTS-854272-0002,854272,Slacks,20.0,5
2016/12/23,HTS-956054-0003,956054,Polo Shirt,23.0,2
2015/03/05,HTS-195740-0001,195740,Shorts,19.0,1
2016/06/23,HTS-319415-0001,319415,Shorts,19.0,1
2017/01/28,HTS-389821-0005,389821,Shorts,19.0,2
2014/09/09,HTS-297749-0003,297749,Pullover,24.0,1
2015/10/26,HTS-893750-0001,893750,Slacks,20.0,1
2017/02/07,HTS-943096-0001,943096,Slacks,20.0,1
2016/03/06,HTS-oxeyan-0001,oxeyan,T-Shirt,17.5,1
2016/01/15,HTS-ww6338-0001,ww6338,Pullover,24.0,1
2016/12/23,HTS-fgscan-0002,fgscan,Shorts,19.0,2
2014/08/13,HTS-095323-0001,095323,Skirt,18.0,3
2014/09/22,HTS-499468-0002,499468,Polo Shirt,23.0,1
2015/12/16,HTS-831499-0005,831499,Polo Shirt,23.0,5
2013/09/13,HTS-219098-0001,219098,Skirt,18.0,3
2016/07/09,HTS-yq27m3-0001,yq27m3,Polo Shirt,23.0,1
2014/06/05,HTS-644397-0002,644397,Polo Shirt,23.0,5
2013/11/28,HTS-504398-0001,504398,T-Shirt,17.5,1
2017/02/25,HTS-264999-0001,264999,Slacks,20.0,1
2016/08/17,HTS-244624-0001,244624,Slacks,20.0,1
2014/02/25,HTS-051687-0002,051687,Shorts,19.0,3
2013/08/30,HTS-311009-0001,311009,Polo Shirt,23.0,1
2016/10/27,HTS-378193-0007,378193,Slacks,20.0,4
2014/06/15,HTS-582275-0002,582275,T-Shirt,17.5,1
2014/11/11,HTS-820255-0002,820255,Pullover,24.0,1
2016/05/06,HTS-728662-0002,728662,Slacks,20.0,1
2015/12/23,HTS-z4oest-0001,z4oest,Skirt,18.0,3
2016/06/16,HTS-z47gq1-0002,z47gq1,Skirt,18.0,2
2014/04/03,HTS-370953-0002,370953,Slacks,20.0,4
2015/10/27,HTS-xme06f-0001,xme06f,Slacks,20.0,1
2013/06/03,HTS-463648-0001,463648,Shorts,19.0,2
2017/01/27,HTS-463648-0009,463648,Polo Shirt,23.0,4
2016/10/04,HTS-261378-0003,261378,Slacks,20.0,11
2014/10/28,HTS-247912-0002,247912,Pullover,24.0,1
2014/12/28,HTS-765518-0002,765518,T-Shirt,17.5,1
2014/06/17,HTS-640788-0001,640788,Polo Shirt,23.0,1
2016/11/19,HTS-209257-0006,209257,Slacks,20.0,4
2016/05/14,HTS-321640-0004,321640,T-Shirt,17.5,4
2014/12/14,HTS-298256-0001,298256,Slacks,20.0,4
2016/04/26,HTS-x3eczj-0003,x3eczj,Shorts,19.0,2
2016/01/03,HTS-m2oj28-0001,m2oj28,Shorts,19.0,1
2016/11/20,HTS-930118-0002,930118,Skirt,18.0,1
2015/01/13,HTS-492482-0002,492482,Slacks,20.0,5
2016/01/20,HTS-641021-0001,641021,Slacks,20.0,1
2016/09/14,HTS-amao1i-0001,amao1i,Slacks,20.0,1
2015/05/22,HTS-s69qrl-0001,s69qrl,Slacks,20.0,5
2015/09/11,HTS-qfte20-0001,qfte20,Skirt,18.0,2
2015/06/01,HTS-503916-0002,503916,T-Shirt,17.5,1
2016/12/27,HTS-p17fg5-0002,p17fg5,Polo Shirt,23.0,1
2016/10/25,HTS-gdv28j-0003,gdv28j,Shorts,19.0,3
2016/08/18,HTS-stslim-0002,stslim,Slacks,20.0,4
2017/04/09,HTS-000440-0005,000440,Polo Shirt,23.0,4
2015/11/20,HTS-385819-0004,385819,Polo Shirt,23.0,4
2016/04/05,HTS-856910-0003,856910,Polo Shirt,23.0,5
2016/12/13,HTS-029672-0003,029672,Polo Shirt,23.0,6
2014/12/30,HTS-105603-0002,105603,Skirt,18.0,2
2013/12/04,HTS-903534-0001,903534,Polo Shirt,23.0,3
2017/01/19,HTS-386286-0003,386286,Polo Shirt,23.0,2
2014/08/26,HTS-321340-0002,321340,T-Shirt,17.5,1
2016/12/06,HTS-291714-0005,291714,Slacks,20.0,3
2017/03/07,HTS-063450-0003,063450,T-Shirt,17.5,3
2014/06/02,HTS-620122-0001,620122,Skirt,18.0,1
2016/04/21,HTS-660129-0004,660129,Slacks,20.0,3
2016/05/15,HTS-xlvg3w-0002,xlvg3w,Polo Shirt,23.0,1
2017/01/15,HTS-x5t3l2-0001,x5t3l2,Pullover,24.0,1
2016/04/08,HTS-684241-0001,684241,Slacks,20.0,1
2014/09/23,HTS-169019-0001,169019,Slacks,20.0,1
2016/08/05,HTS-147399-0005,147399,Slacks,20.0,1
2015/09/12,HTS-330538-0002,330538,Polo Shirt,23.0,1
2016/08/01,HTS-awe6d5-0003,awe6d5,T-Shirt,17.5,1
2014/10/03,HTS-155476-0001,155476,Skirt,18.0,1
2017/02/04,HTS-741181-0007,741181,T-Shirt,17.5,3
2017/04/01,HTS-402384-0004,402384,T-Shirt,17.5,2
2014/09/10,HTS-743360-0002,743360,Slacks,20.0,4
2014/12/06,HTS-310260-0001,310260,Slacks,20.0,1
2015/03/10,HTS-848011-0001,848011,Shorts,19.0,1
2016/08/28,HTS-yxyau6-0002,yxyau6,Polo Shirt,23.0,1
2016/06/29,HTS-639398-0007,639398,Skirt,18.0,1
2015/02/25,HTS-907153-0003,907153,Slacks,20.0,5
2015/12/06,HTS-672273-0001,672273,Pullover,24.0,1
2016/04/22,HTS-145131-0004,145131,T-Shirt,17.5,3
2015/12/25,HTS-7gazhu-0001,7gazhu,Slacks,20.0,1
2016/10/25,HTS-712989-0005,712989,Skirt,18.0,4
2015/11/14,HTS-xmkbl1-0001,xmkbl1,Skirt,18.0,1
2016/02/12,HTS-626018-0002,626018,Polo Shirt,23.0,1
2015/10/25,HTS-029923-0001,029923,Polo Shirt,23.0,1
2016/07/17,HTS-474521-0004,474521,Slacks,20.0,4
2013/12/25,HTS-188093-0001,188093,Skirt,18.0,1
2013/10/14,HTS-850438-0001,850438,Slacks,20.0,1
2015/04/23,HTS-774534-0001,774534,Polo Shirt,23.0,1
2015/10/22,HTS-7hs4tl-0001,7hs4tl,Shorts,19.0,2
2014/08/18,HTS-251739-0001,251739,Skirt,18.0,1
2015/12/31,HTS-uxmi02-0001,uxmi02,Polo Shirt,23.0,1
2014/12/30,HTS-278145-0001,278145,T-Shirt,17.5,1
2016/01/23,HTS-vroixm-0001,vroixm,Polo Shirt,23.0,1
2016/01/10,HTS-698947-0003,698947,Shorts,19.0,3
2013/12/27,HTS-306782-0001,306782,Pullover,24.0,1
2015/12/04,HTS-913820-0002,913820,Shorts,19.0,14
2016/10/18,HTS-723457-0004,723457,Skirt,18.0,4
2015/09/11,HTS-864415-0002,864415,Polo Shirt,23.0,2
2015/09/26,HTS-414292-0004,414292,Pullover,24.0,1
2015/03/11,HTS-262557-0001,262557,Slacks,20.0,1
2017/02/07,HTS-579019-0004,579019,T-Shirt,17.5,1
2015/08/31,HTS-416522-0001,416522,Slacks,20.0,1
2015/07/29,HTS-863517-0003,863517,Slacks,20.0,2
2015/08/24,HTS-283173-0003,283173,Skirt,18.0,3
2017/02/07,HTS-m76utx-0003,m76utx,Skirt,18.0,7
2017/01/09,HTS-648670-0004,648670,Polo Shirt,23.0,1
2013/05/11,HTS-344825-0001,344825,Shorts,19.0,1
2013/09/05,HTS-779834-0001,779834,Skirt,18.0,1
2015/07/31,HTS-923895-0002,923895,Pullover,24.0,1
2015/01/05,HTS-425846-0001,425846,Pullover,24.0,1
2015/11/06,HTS-nqtv4o-0001,nqtv4o,Shorts,19.0,1
2014/09/13,HTS-861421-0001,861421,T-Shirt,17.5,2
2016/08/04,HTS-isd92x-0002,isd92x,Polo Shirt,23.0,4
2015/07/24,HTS-402426-0003,402426,Polo Shirt,23.0,3
2015/04/29,HTS-879023-0002,879023,Slacks,20.0,1
2016/09/25,HTS-816970-0003,816970,Shorts,19.0,2
2016/10/06,HTS-405275-0003,405275,Skirt,18.0,1
2017/03/18,HTS-432206-0004,432206,Polo Shirt,23.0,2
2014/01/01,HTS-181498-0002,181498,Skirt,18.0,5
2015/03/19,HTS-889910-0002,889910,Slacks,20.0,2
2016/08/04,HTS-c157nw-0001,c157nw,Shorts,19.0,1
2016/05/05,HTS-bcc4ra-0002,bcc4ra,Slacks,20.0,3
2017/01/13,HTS-o55m00-0001,o55m00,T-Shirt,17.5,1
2016/04/19,HTS-760197-0002,760197,Skirt,18.0,1
2015/05/10,HTS-971415-0002,971415,Slacks,20.0,1
2015/11/06,HTS-euzk73-0001,euzk73,T-Shirt,17.5,1
2017/01/25,HTS-maa1zk-0002,maa1zk,Polo Shirt,23.0,1
2013/10/24,HTS-625460-0001,625460,Slacks,20.0,1
2013/12/18,HTS-991968-0001,991968,Pullover,24.0,1
2017/01/27,HTS-niatjf-0001,niatjf,Slacks,20.0,1
2016/02/19,HTS-437538-0002,437538,Slacks,20.0,1
2017/03/02,HTS-978069-0002,978069,Shorts,19.0,1
2016/02/28,HTS-437623-0003,437623,Pullover,24.0,1
2015/08/24,HTS-5rem3f-0001,5rem3f,Pullover,24.0,4
2014/01/07,HTS-961942-0001,961942,T-Shirt,17.5,3
2015/05/03,HTS-038811-0003,038811,Shorts,19.0,3
2015/02/16,HTS-512327-0003,512327,Shorts,19.0,1
2015/03/25,HTS-665738-0002,665738,Shorts,19.0,1
2015/10/15,HTS-761298-0003,761298,Skirt,18.0,1
2016/04/23,HTS-286745-0005,286745,Shorts,19.0,2
2014/11/29,HTS-936642-0001,936642,Polo Shirt,23.0,1
2017/03/26,HTS-704302-0006,704302,Polo Shirt,23.0,8
2017/02/28,HTS-291678-0004,291678,T-Shirt,17.5,3
2015/02/10,HTS-544298-0001,544298,Polo Shirt,23.0,18
2015/11/26,HTS-615883-0003,615883,Shorts,19.0,4
2016/03/16,HTS-770929-0003,770929,Pullover,24.0,1
2014/10/13,HTS-862843-0002,862843,T-Shirt,17.5,1
2015/09/19,HTS-uzn6cz-0001,uzn6cz,Shorts,19.0,1
2014/12/25,HTS-526620-0001,526620,Pullover,24.0,21
2013/10/02,HTS-061334-0001,061334,Slacks,20.0,6
2015/11/24,HTS-43oogr-0001,43oogr,Polo Shirt,23.0,1
2017/03/11,HTS-lmkjxd-0004,lmkjxd,Polo Shirt,23.0,4
2015/01/25,HTS-495742-0002,495742,T-Shirt,17.5,1
2015/02/12,HTS-234899-0002,234899,Shorts,19.0,1
2015/02/24,HTS-245914-0002,245914,Shorts,19.0,3
2016/07/07,HTS-153219-0004,153219,T-Shirt,17.5,16
2014/03/27,HTS-516086-0002,516086,Skirt,18.0,1
2016/08/14,HTS-658790-0001,658790,Slacks,20.0,1
2015/09/30,HTS-801664-0001,801664,Polo Shirt,23.0,4
2017/01/03,HTS-158068-0005,158068,Polo Shirt,23.0,2
2015/12/27,HTS-gu5wmt-0001,gu5wmt,Polo Shirt,23.0,1
2016/06/28,HTS-967223-0003,967223,Polo Shirt,23.0,3
2016/01/05,HTS-503613-0002,503613,Polo Shirt,23.0,5
2016/08/05,HTS-266858-0004,266858,Slacks,20.0,1
2014/04/27,HTS-280933-0002,280933,Polo Shirt,23.0,1
2017/02/21,HTS-6jr6yk-0001,6jr6yk,T-Shirt,17.5,1
2015/10/05,HTS-750232-0002,750232,Slacks,20.0,1
2016/04/26,HTS-391214-0003,391214,Shorts,19.0,1
2016/07/27,HTS-518406-0003,518406,Pullover,24.0,21
2014/05/12,HTS-909158-0002,909158,Polo Shirt,23.0,1
2017/01/23,HTS-998938-0005,998938,Polo Shirt,23.0,13
2015/08/29,HTS-tcozr6-0001,tcozr6,Slacks,20.0,4
2015/10/09,HTS-083626-0001,083626,Shorts,19.0,1
2015/10/05,HTS-f1tvsv-0001,f1tvsv,T-Shirt,17.5,7
2013/10/28,HTS-119096-0001,119096,Shorts,19.0,1
2014/02/03,HTS-209512-0002,209512,T-Shirt,17.5,3
2014/02/07,HTS-464468-0002,464468,Skirt,18.0,6
2013/12/02,HTS-089107-0001,089107,Polo Shirt,23.0,1
2015/06/10,HTS-328377-0003,328377,Shorts,19.0,3
2015/06/22,HTS-780191-0001,780191,Shorts,19.0,1
2015/09/23,HTS-408082-0003,408082,Slacks,20.0,2
2016/01/20,HTS-008885-0004,008885,Shorts,19.0,4
2016/11/26,HTS-507991-0006,507991,T-Shirt,17.5,1
2014/08/28,HTS-143565-0001,143565,Polo Shirt,23.0,1
2016/07/16,HTS-634913-0004,634913,Skirt,18.0,3
2013/07/08,HTS-909623-0001,909623,Pullover,24.0,1
2016/11/07,HTS-4izr1z-0003,4izr1z,T-Shirt,17.5,4
2015/03/21,HTS-275595-0001,275595,Skirt,18.0,1
2016/10/09,HTS-5tmksn-0001,5tmksn,Skirt,18.0,1
2015/08/18,HTS-086531-0002,086531,Pullover,24.0,1
2014/09/13,HTS-431630-0002,431630,Polo Shirt,23.0,1
2014/08/26,HTS-771626-0001,771626,Polo Shirt,23.0,2
2015/08/07,HTS-756123-0004,756123,Pullover,24.0,1
2016/04/06,HTS-527480-0004,527480,Slacks,20.0,1
2014/11/12,HTS-276704-0001,276704,Shorts,19.0,3
2015/10/19,HTS-368695-0007,368695,Slacks,20.0,1
2017/01/10,HTS-f5ri73-0003,f5ri73,Pullover,24.0,1
2015/09/26,HTS-398286-0002,398286,Polo Shirt,23.0,2
2013/10/28,HTS-621270-0001,621270,Pullover,24.0,2
2014/09/17,HTS-349274-0001,349274,Polo Shirt,23.0,1
2013/08/04,HTS-385698-0001,385698,Shorts,19.0,1
2015/06/30,HTS-0mji2e-0001,0mji2e,Shorts,19.0,1
2016/08/24,HTS-874427-0006,874427,Polo Shirt,23.0,3
2015/04/07,HTS-906624-0001,906624,Pullover,24.0,1
2015/08/27,HTS-800242-0002,800242,Shorts,19.0,2
2013/09/17,HTS-596136-0001,596136,Shorts,19.0,1
2016/08/19,HTS-362990-0003,362990,Skirt,18.0,4
2014/08/14,HTS-648887-0003,648887,Polo Shirt,23.0,1
2017/02/14,HTS-8uonpr-0003,8uonpr,Skirt,18.0,9
2016/12/19,HTS-a7fugf-0002,a7fugf,Slacks,20.0,1
2015/10/25,HTS-707157-0001,707157,Shorts,19.0,1
2013/07/08,HTS-014190-0001,014190,Slacks,20.0,1
2016/09/21,HTS-626078-0004,626078,Polo Shirt,23.0,2
2014/09/24,HTS-282899-0003,282899,Pullover,24.0,4
2017/03/23,HTS-4uhryg-0001,4uhryg,T-Shirt,17.5,1
2017/03/15,HTS-803159-0004,803159,Polo Shirt,23.0,1
2016/10/16,HTS-708s8h-0002,708s8h,Skirt,18.0,1
2015/07/05,HTS-311824-0002,311824,Slacks,20.0,1
2016/01/06,HTS-852327-0001,852327,Polo Shirt,23.0,1
2016/10/08,HTS-139766-0003,139766,Slacks,20.0,2
2015/04/19,HTS-157754-0004,157754,Polo Shirt,23.0,1
2016/05/18,HTS-280740-0005,280740,Polo Shirt,23.0,1
2016/08/18,HTS-715742-0005,715742,Skirt,18.0,3
2016/09/28,HTS-636084-0003,636084,Slacks,20.0,17
2016/07/19,HTS-wy37pl-0001,wy37pl,Skirt,18.0,2
2015/10/02,HTS-266832-0001,266832,Slacks,20.0,1
2017/01/28,HTS-g6m6bm-0002,g6m6bm,Skirt,18.0,2
2014/01/16,HTS-024475-0001,024475,Polo Shirt,23.0,20
2016/12/05,HTS-ebqn8g-0002,ebqn8g,Slacks,20.0,1
2015/11/17,HTS-gphn3i-0001,gphn3i,Skirt,18.0,2
2016/11/26,HTS-397075-0003,397075,Polo Shirt,23.0,1
2016/05/26,HTS-fjskv6-0001,fjskv6,Slacks,20.0,1
2015/08/29,HTS-938649-0001,938649,Slacks,20.0,1
2015/01/09,HTS-068693-0002,068693,Slacks,20.0,1
2016/05/26,HTS-096293-0001,096293,Polo Shirt,23.0,1
2016/11/09,HTS-324044-0001,324044,Shorts,19.0,3
2015/02/03,HTS-759800-0001,759800,Skirt,18.0,20
2016/01/20,HTS-567923-0004,567923,Slacks,20.0,3
2015/07/22,HTS-215866-0002,215866,Slacks,20.0,1
2016/05/24,HTS-164009-0001,164009,Slacks,20.0,1
2013/10/21,HTS-331918-0001,331918,Shorts,19.0,2
2016/02/05,HTS-648936-0001,648936,Skirt,18.0,1
2015/09/28,HTS-3et8o2-0001,3et8o2,T-Shirt,17.5,1
2015/01/05,HTS-188127-0001,188127,Shorts,19.0,1
2015/09/22,HTS-020387-0002,020387,Polo Shirt,23.0,1
2014/09/26,HTS-204881-0001,204881,Shorts,19.0,1
2016/04/01,HTS-421312-0004,421312,Slacks,20.0,3
2013/10/03,HTS-261629-0001,261629,Slacks,20.0,3
2016/09/07,HTS-617099-0004,617099,Slacks,20.0,2
2015/08/19,HTS-yj2a70-0001,yj2a70,Polo Shirt,23.0,1
2015/07/19,HTS-753719-0003,753719,T-Shirt,17.5,2
2016/03/27,HTS-073853-0004,073853,Polo Shirt,23.0,1
2014/12/27,HTS-682841-0001,682841,Pullover,24.0,12
2016/08/18,HTS-ddqpa9-0002,ddqpa9,Slacks,20.0,4
2014/10/10,HTS-477465-0001,477465,Pullover,24.0,2
2014/10/20,HTS-216960-0001,216960,T-Shirt,17.5,1
2015/04/01,HTS-752108-0002,752108,Pullover,24.0,2
2016/09/22,HTS-440546-0005,440546,Polo Shirt,23.0,1
2015/08/03,HTS-8ux8n5-0001,8ux8n5,Polo Shirt,23.0,1
2014/06/30,HTS-903871-0002,903871,Polo Shirt,23.0,2
2015/09/10,HTS-094760-0003,094760,Skirt,18.0,2
2015/02/19,HTS-097262-0003,097262,T-Shirt,17.5,3
2015/09/28,HTS-798951-0001,798951,Skirt,18.0,1
2015/09/28,HTS-63bbhj-0001,63bbhj,Slacks,20.0,1
2014/01/17,HTS-345576-0001,345576,Slacks,20.0,1
2016/07/30,HTS-165710-0003,165710,Slacks,20.0,4
2015/06/04,HTS-btmm0a-0001,btmm0a,Shorts,19.0,3
2016/10/07,HTS-266496-0004,266496,Pullover,24.0,1
2013/08/30,HTS-101563-0001,101563,Polo Shirt,23.0,1
2017/03/15,HTS-414627-0004,414627,Shorts,19.0,1
2015/10/27,HTS-927352-0001,927352,Shorts,19.0,1
2015/07/24,HTS-847331-0001,847331,Polo Shirt,23.0,1
2015/05/15,HTS-500867-0001,500867,Slacks,20.0,1
2016/04/16,HTS-514746-0008,514746,Slacks,20.0,1
2016/11/17,HTS-925845-0006,925845,Shorts,19.0,1
2016/07/18,HTS-928280-0004,928280,Slacks,20.0,4
2017/03/23,HTS-zj8ull-0004,zj8ull,Shorts,19.0,2
2015/11/27,HTS-m6ir2e-0001,m6ir2e,Slacks,20.0,4
2015/08/20,HTS-2wtywu-0001,2wtywu,Slacks,20.0,4
2015/12/31,HTS-gy6eiy-0001,gy6eiy,Shorts,19.0,1
2015/12/08,HTS-148747-0001,148747,Skirt,18.0,1
2016/05/08,HTS-291407-0004,291407,T-Shirt,17.5,1
2016/07/22,HTS-62n9dh-0002,62n9dh,Slacks,20.0,1
2016/08/29,HTS-389342-0004,389342,Shorts,19.0,1
2015/08/22,HTS-424135-0001,424135,Slacks,20.0,1
2015/08/30,HTS-oj1k2f-0001,oj1k2f,Slacks,20.0,1
2014/12/10,HTS-989885-0001,989885,Skirt,18.0,3
2017/03/31,HTS-q8q4ye-0001,q8q4ye,Shorts,19.0,1
2015/05/23,HTS-169192-0002,169192,Skirt,18.0,1
2015/08/12,HTS-bg4bzz-0001,bg4bzz,Slacks,20.0,1
2016/08/06,HTS-940275-0005,940275,Polo Shirt,23.0,1
2015/09/13,HTS-jk9efq-0001,jk9efq,Shorts,19.0,2
2016/06/03,HTS-1p83gb-0002,1p83gb,Pullover,24.0,1
2016/07/31,HTS-647965-0005,647965,Polo Shirt,23.0,1
2016/04/08,HTS-672344-0004,672344,Polo Shirt,23.0,3
2016/11/16,HTS-159188-0006,159188,Skirt,18.0,2
2015/04/23,HTS-210750-0002,210750,Slacks,20.0,2
2015/11/11,HTS-137673-0003,137673,Slacks,20.0,4
2014/09/02,HTS-111061-0001,111061,Polo Shirt,23.0,1
2013/09/19,HTS-199724-0001,199724,Shorts,19.0,1
2015/02/11,HTS-340182-0002,340182,Slacks,20.0,4
2015/01/24,HTS-587601-0003,587601,T-Shirt,17.5,1
2017/03/25,HTS-21fppg-0002,21fppg,T-Shirt,17.5,18
2015/12/21,HTS-792130-0004,792130,Shorts,19.0,1
2015/09/21,HTS-b2l4tr-0001,b2l4tr,Pullover,24.0,1
2015/11/24,HTS-186350-0004,186350,Shorts,19.0,2
2014/09/13,HTS-828782-0001,828782,Slacks,20.0,1
2015/12/12,HTS-377766-0007,377766,Polo Shirt,23.0,2
2014/06/27,HTS-087034-0002,087034,Shorts,19.0,4
2013/09/07,HTS-474676-0001,474676,Shorts,19.0,1
2015/10/28,HTS-220160-0004,220160,Slacks,20.0,3
2014/09/22,HTS-142218-0001,142218,Shorts,19.0,1
2015/02/22,HTS-959119-0003,959119,Slacks,20.0,2
2016/08/29,HTS-452313-0003,452313,T-Shirt,17.5,4
2017/03/09,HTS-a4kh0b-0002,a4kh0b,Polo Shirt,23.0,1
2015/09/09,HTS-216379-0003,216379,Slacks,20.0,3
2016/02/13,HTS-258723-0002,258723,Shorts,19.0,1
2015/05/12,HTS-099725-0001,099725,Slacks,20.0,1
2015/09/28,HTS-762195-0001,762195,Shorts,19.0,1
2016/05/04,HTS-493637-0004,493637,Slacks,20.0,1
2015/04/03,HTS-154928-0001,154928,Polo Shirt,23.0,1
2016/05/06,HTS-274215-0006,274215,Pullover,24.0,4
2014/01/06,HTS-800745-0001,800745,Shorts,19.0,3
2013/12/15,HTS-404219-0001,404219,Pullover,24.0,1
2017/03/08,HTS-663857-0006,663857,Slacks,20.0,2
2016/04/26,HTS-075520-0006,075520,Shorts,19.0,3
2014/07/02,HTS-931829-0002,931829,Pullover,24.0,2
2017/01/08,HTS-983200-0005,983200,Polo Shirt,23.0,15
2017/01/21,HTS-829942-0003,829942,Polo Shirt,23.0,2
2016/02/26,HTS-841767-0002,841767,T-Shirt,17.5,1
2015/03/09,HTS-603879-0002,603879,Slacks,20.0,4
2016/08/10,HTS-921875-0001,921875,Shorts,19.0,1
2016/02/22,HTS-311894-0001,311894,Slacks,20.0,1
2015/03/26,HTS-666795-0001,666795,Polo Shirt,23.0,3
2015/09/28,HTS-207567-0001,207567,Skirt,18.0,1
2017/01/03,HTS-sz7xlx-0001,sz7xlx,Polo Shirt,23.0,1
2017/04/04,HTS-222866-0001,222866,Skirt,18.0,1
2015/01/28,HTS-803168-0002,803168,Shorts,19.0,1
2016/08/10,HTS-svogvw-0002,svogvw,Shorts,19.0,1
2016/07/15,HTS-4zbefc-0001,4zbefc,Polo Shirt,23.0,1
2016/05/15,HTS-174145-0003,174145,Pullover,24.0,2
2016/10/14,HTS-536432-0004,536432,Shorts,19.0,2
2015/09/03,HTS-ub7ia5-0001,ub7ia5,T-Shirt,17.5,2
2014/04/20,HTS-025478-0003,025478,Slacks,20.0,4
2015/12/01,HTS-vaq21j-0001,vaq21j,Polo Shirt,23.0,1
2015/08/16,HTS-495770-0003,495770,Shorts,19.0,7
2017/01/06,HTS-594838-0001,594838,Polo Shirt,23.0,1
2014/10/14,HTS-717993-0001,717993,Pullover,24.0,1
2015/06/16,HTS-652841-0003,652841,Polo Shirt,23.0,1
2014/01/29,HTS-631838-0002,631838,Polo Shirt,23.0,2
2015/07/04,HTS-960601-0002,960601,Skirt,18.0,1
2015/08/05,HTS-945261-0001,945261,T-Shirt,17.5,1
2016/09/23,HTS-cm89os-0004,cm89os,T-Shirt,17.5,3
2015/06/13,HTS-465565-0004,465565,Shorts,19.0,2
2017/03/11,HTS-507191-0004,507191,T-Shirt,17.5,2
2015/02/22,HTS-431134-0002,431134,Shorts,19.0,4
2015/08/04,HTS-457551-0002,457551,Pullover,24.0,2
2015/11/20,HTS-xkazip-0001,xkazip,Slacks,20.0,3
2017/03/21,HTS-469662-0001,469662,Pullover,24.0,1
2014/09/01,HTS-865578-0001,865578,Skirt,18.0,2
2017/03/04,HTS-301765-0002,301765,Shorts,19.0,9
2013/10/05,HTS-691007-0001,691007,Shorts,19.0,1
2015/04/03,HTS-581081-0002,581081,Pullover,24.0,2
2016/09/30,HTS-806742-0002,806742,T-Shirt,17.5,1
2016/09/07,HTS-480211-0003,480211,Slacks,20.0,1
2016/11/13,HTS-502560-0001,502560,Slacks,20.0,1
2016/02/21,HTS-762233-0003,762233,Shorts,19.0,1
2016/12/08,HTS-477974-0003,477974,T-Shirt,17.5,2
2016/08/02,HTS-428796-0003,428796,T-Shirt,17.5,8
2015/10/06,HTS-pdq3ts-0001,pdq3ts,T-Shirt,17.5,1
